Identification Level,External Identifier,Compound,sMEnD2_mean,sMEnD1_mean,Fold_Change,P_Value,FDR_P_Value
Tier 1,HMDB0029010,Prolyl-Alanine,0.22966666666666669,0.05333333333333334,4.30625,0.03184165763672066,0.15838833133458902
Tier 2,C03283,"Isomer 1 of 2,4-Diaminobutanoic acid",1.1196666666666666,0.268,4.1778606965174125,0.0002605238015914582,0.04313529800635715
Tier 2,,gamma-Glutamyl-Threonine,0.9593333333333334,0.23033333333333336,4.164978292329956,0.0007704181856008476,0.07440955642594853
Tier 2,C00183,Isomer 1 of Valine,2.0196666666666667,0.49200000000000005,4.105013550135501,0.004420753598077108,0.09370763330396034
Tier 2,C20248,7-Carboxy-7-carbaguanine,0.9646666666666667,0.25866666666666666,3.729381443298969,0.014146483182446025,0.1227652658398785
Tier 2,,2'-Aminoacetophenone,1.3286666666666667,0.3566666666666667,3.725233644859813,6.720329616322003e-05,0.03284307817842246
Tier 2,C22137,4-Chloro-L-lysine,1.2673333333333334,0.347,3.65225744476465,0.017109941490026814,0.12364008533619385
Tier 2,,Isomer 2 of N-Carboxyethyl-g-aminobutyric acid,0.41566666666666663,0.118,3.522598870056497,0.037773512144505646,0.1668931056652018
Tier 2,C14516,Kojic acid,1.898,0.545,3.482568807339449,0.0289924298995342,0.1484069534989765
Tier 2,,2-Methyl-3-hydroxy-5-formylpyridine-4-carboxylic acid,1.1163333333333332,0.324,3.445473251028806,0.025311513695073097,0.13903338565208398
Tier 2,C16564,Bis(glutathionyl)spermine disulfide,3.8736666666666664,1.1636666666666666,3.328845602979089,0.032925331545219275,0.1596671935602893
Tier 2,C03194,(R)-1-Aminopropan-2-ol,2.4796666666666667,0.749,3.310636404094348,0.004730163023358858,0.09575752162426232
Tier 2,C01234,1-Aminocyclopropane-1-carboxylic acid,1.3533333333333335,0.4093333333333333,3.306188925081434,0.02611229992792182,0.14076351449516925
Tier 2,,Succinyladenosine,1.1159999999999999,0.3473333333333333,3.2130518234165066,0.01783626143194731,0.12605016463187155
Tier 2,,L-2-Amino-6-oxoheptanedioic acid,0.7073333333333333,0.22066666666666668,3.2054380664652564,0.007893302675293713,0.11472661305514391
Tier 1,C01205,3-Aminoisobutyric acid,0.4613333333333334,0.14433333333333334,3.196304849884527,0.04350698076292718,0.17240894539733298
Tier 1,HMDB0014389,Mesalazine,0.8056666666666666,0.2523333333333333,3.192866578599736,0.04544117811422596,0.1755544181146263
Tier 2,C19872,N-Formyl-4-amino-5-aminomethyl-2-methylpyrimidine,1.164,0.36933333333333335,3.1516245487364616,0.00546383878064868,0.09575752162426232
Tier 2,C05665,3-Aminopropanal,2.9553333333333334,0.9803333333333333,3.0146208772526353,0.022138160011948727,0.13569087081326225
Tier 2,,Prolyl-Glutamine,0.774,0.257,3.0116731517509727,0.014996621397907665,0.1227652658398785
Tier 2,,Hydroxyprolyl-Hydroxyproline,2.3753333333333333,0.8006666666666667,2.96669442131557,0.00871701275158893,0.11594388160536634
Tier 2,C09025,Akuammicine,1.1773333333333333,0.3983666666666667,2.9554012216550913,0.005221724423004084,0.09575752162426232
Tier 1,C00141,3-Methyl-2-oxobutanoic acid,0.5566666666666666,0.18923333333333334,2.9416945569843227,0.0423982265888899,0.17139658059865065
Tier 2,C00872,Aminomalonic acid,1.6930000000000003,0.5756666666666667,2.9409380428488716,0.006294851700901265,0.1021150735674674
Tier 2,,5-Acetamidopentanoic acid,0.684,0.233,2.9356223175965668,0.04231015727998137,0.17139658059865065
Tier 2,C05831,3-Methoxyanthranilic acid,0.247,0.08453333333333334,2.92192429022082,0.00156988285390649,0.08090681545020954
Tier 2,C00263,Isomer 1 of Homoserine,1.0633333333333335,0.38933333333333336,2.731164383561644,0.0072117577325729685,0.10997930542173777
Tier 1,C01924,Homoarginine,2.1933333333333334,0.8033333333333333,2.7302904564315353,0.016426442065497798,0.12364008533619385
Tier 2,C15767,4-(L-gamma-Glutamylamino)butanoic acid,1.3226666666666667,0.48733333333333334,2.7140902872777017,0.00017002456347759684,0.03284307817842246
Tier 2,,"2,3,4,5-Tetrahydrodipicolinic acid",1.3006666666666666,0.484,2.68732782369146,0.043650793501814555,0.17240894539733298
Tier 1,HMDB0011178,Prolyl-Glycine,0.9016666666666667,0.3373333333333333,2.672924901185771,0.028440031793651177,0.1471517716466148
Tier 1,,"3,4-Dihydroxymandelic acid",1.0453333333333334,0.3933333333333333,2.657627118644068,0.0034819114539156623,0.08407365364767194
Tier 1,C00263,Homoserine,1.134,0.42686666666666667,2.656567234109011,0.01472373246013761,0.1227652658398785
Tier 2,C22137,Isomer 3 of 4-Chloro-L-lysine,1.0330000000000001,0.391,2.6419437340153453,0.04226349349670878,0.17139658059865065
Tier 2,,"N(alpha)-Acetyl-L-2,4-diaminobutyric acid",0.24066666666666667,0.09133333333333334,2.6350364963503647,0.006343645640084256,0.1021150735674674
Tier 2,C16399,"2,4-Diamino-6-hydroxylaminotoluene",0.27,0.10266666666666667,2.62987012987013,0.01847195170743924,0.12819755705941366
Tier 2,,Isomer 1 of N-Carboxyethyl-g-aminobutyric acid,2.1076666666666664,0.8113333333333334,2.597781429745275,0.03561175725940912,0.16313844531089
Tier 2,,N-(L-Arginino)succinic acid,2.4676666666666667,0.9500000000000001,2.5975438596491225,0.016204402355756445,0.12364008533619385
Tier 2,C21166,4-Hydroxy-3-methylbenzaldehyde,1.057,0.4073333333333333,2.594926350245499,0.03932502619335544,0.16809121048667677
Tier 1,C00148,Proline,0.6453333333333333,0.252,2.560846560846561,0.012463272694441583,0.1227652658398785
Tier 2,,"5,6-Dihydroxyindole 6-O-glucuronide",1.657,0.6503333333333333,2.547924141465915,0.04988923733867245,0.18611686275320052
Tier 2,,"5,6-Dihydroxyindole 5-O-glucuronide",1.657,0.6503333333333333,2.547924141465915,0.04988923733867245,0.18611686275320052
Tier 2,,3-Dehydro-L-threonic acid,1.1666666666666667,0.46,2.536231884057971,0.022815531755562043,0.13772500679529381
Tier 2,C11260,"2-Amino-2-methyl-1,3-propanediol",0.5516666666666666,0.21766666666666667,2.5344563552833077,0.004138664736472128,0.09224446979944609
Tier 2,,Isomer 1 of 4-Hydroxypiperidine,1.3146666666666667,0.5266666666666667,2.496202531645569,1.2444563568695906e-05,0.014423249176118555
Tier 2,,(S)-2-Azetidinecarboxylic acid,1.3023333333333333,0.5266666666666667,2.472784810126582,0.0017986441249997368,0.08090681545020954
Tier 2,C00072,Ascorbic acid,0.9516666666666667,0.38533333333333336,2.4697231833910034,0.013875423665647594,0.1227652658398785
Tier 2,C01092,8-Amino-7-oxononanoic acid,0.49066666666666664,0.19886666666666666,2.4673147837747234,0.04578551530618838,0.1761525721320872
Tier 2,C05711,gamma-Glutamyl-beta-cyanoalanine,0.13933333333333334,0.056633333333333334,2.4602707474985284,0.03607122046013198,0.1639472333854626
Tier 2,C22137,Isomer 7 of 4-Chloro-L-lysine,3.361666666666667,1.3916666666666666,2.415568862275449,0.0005717541260680462,0.06794830071313185
Tier 2,C02220,2-Aminomuconic acid,6.555666666666667,2.717,2.412832781253834,0.00900340754485157,0.11594388160536634
Tier 2,C02926,L-3-Aminodihydro-2(3H)-furanone,1.039,0.4306666666666667,2.412538699690402,9.565055697911362e-05,0.03284307817842246
Tier 2,,3-Amino-2-piperidone,1.0833333333333333,0.4493333333333333,2.4109792284866467,0.015062090055244955,0.1227652658398785
Tier 1,HMDB0029049,Seryl-Threonine,1.4956666666666667,0.6230000000000001,2.4007490636704114,0.012527733696556366,0.1227652658398785
Tier 1,HMDB0028959,Lysyl-Proline,0.6476666666666667,0.27366666666666667,2.3666260657734473,0.01194140135669235,0.1227652658398785
Tier 1,C02170,Methylmalonic acid,1.4773333333333334,0.627,2.356193514088251,0.02518526043068344,0.13899865161505764
Tier 2,C04397,3-Hydroxy-L-proline,0.30666666666666664,0.13033333333333333,2.3529411764705883,0.046527432887947306,0.1779712696935014
Tier 2,,4-Hydroxy-5-Methyl-2-Methylene-3(2H)-Furanone,1.2733333333333332,0.5449999999999999,2.3363914373088686,0.008964945713159018,0.11594388160536634
Tier 2,C02183,Phloroglucinol,0.8553333333333333,0.36933333333333335,2.3158844765342956,0.024647206861010736,0.13899865161505764
Tier 2,,"(R)-3,4-Dihydroxymandelonitrile",1.0263333333333333,0.44533333333333336,2.304640718562874,0.02075208467420245,0.13215201174395957
Tier 2,,N2'-Acetyl-3'-Hydroxykynurenamine,0.35533333333333333,0.15433333333333332,2.302375809935205,0.01836013766337323,0.12818915392680466
Tier 2,,Norfuraneol,1.507,0.6573333333333333,2.292596348884381,0.04033033128308626,0.16863540039537786
Tier 2,C04431,cis-4-Carboxymethylenebut-2-en-4-olide,1.5556666666666665,0.6813333333333333,2.2832681017612524,0.04044921597059106,0.16863540039537786
Tier 2,,Isomer 1 of Isoleucyl-Hydroxyproline,2.109,0.9239999999999999,2.2824675324675328,0.021668462603870554,0.13358376679726583
Tier 2,C18239,Precursor Z,0.7726666666666667,0.33866666666666667,2.281496062992126,0.013716437953476882,0.1227652658398785
Tier 2,C04122,D-1-Aminopropan-2-ol O-phosphate,3.5843333333333334,1.5736666666666668,2.277695403516204,0.011345371031607059,0.1227652658398785
Tier 2,C00122,Isomer 3 of Fumaric acid,1.2456666666666667,0.5486666666666666,2.270352369380316,0.03375952127402082,0.1603935784894358
Tier 2,C03564,1-Pyrroline-2-carboxylic acid,0.79,0.35200000000000004,2.2443181818181817,0.002053124018785371,0.08090681545020954
Tier 2,C00408,Isomer 1 of Pipecolic acid,1.5023333333333333,0.6726666666666666,2.2333994053518333,0.024309942084802166,0.13899865161505764
Tier 2,C03508,L-2-Amino-3-oxobutanoic acid,0.26866666666666666,0.12113333333333336,2.2179416620803516,0.014064192510850122,0.1227652658398785
Tier 2,C16550,3-Dechloroethylifosfamide,0.8423333333333334,0.38400000000000006,2.193576388888889,0.021350774388359185,0.13232913110218342
Tier 2,,gamma-Glutamyl-Serine,0.26866666666666666,0.12250000000000001,2.1931972789115646,0.013665397897031308,0.1227652658398785
Tier 2,,N-Acetyl-L-4-Hydroxyglutamate semialdehyde,1.1483333333333334,0.527,2.179000632511069,0.018724911990622428,0.12902920129551726
Tier 2,,Isomer 1 of N-Acetyl-DL-serine,0.7473333333333333,0.347,2.1536983669548513,0.04752615419934274,0.1805993859575024
Tier 1,C00122,Fumaric Acid,1.4033333333333333,0.6569999999999999,2.1359715880263828,0.04893270765314272,0.18413314340906625
Tier 2,C00940,2-Oxoglutaramic acid,0.8186666666666667,0.38766666666666666,2.1117798796216682,0.009731474819791622,0.11637625897206773
Tier 2,,"2,3-Dihydroxy-3-methylbutanoic acid/(R)-2,3-Dihydroxy-3-methylbutanoic acid",1.9583333333333333,0.9383333333333334,2.0870337477797514,0.01717519735903987,0.12364008533619385
Tier 2,C03459,2-Hydroxy-3-oxosuccinic acid,1.221,0.5906666666666666,2.0671557562076757,0.009425623539201502,0.11637625897206773
Tier 2,,Isomer 1 of 1-(Malonylamino)cyclopropanecarboxylic acid,1.4466666666666665,0.7013333333333334,2.0627376425855513,0.003213607273223587,0.08407365364767194
Tier 2,,4-Hydroxypiperidine,1.5996666666666668,0.781,2.048228766538626,0.004415022238276104,0.09370763330396034
Tier 2,,N-Acetyl-N-Formimino-L-glutamic acid,1.4886666666666668,0.7275333333333333,2.0461834509300836,0.039761787788805826,0.16809121048667677
Tier 2,,Isomer 1 of Prolyl-Threonine,1.0186666666666666,0.4983333333333333,2.0441471571906353,0.03452487987642853,0.16193965558363319
Tier 2,,"meso-2,6-Diaminoheptanedioic acid",1.6756666666666666,0.832,2.014022435897436,0.009644286248479645,0.11637625897206773
Tier 2,C12638,Quercetin 3-O-(6-O-malonyl-beta-D-glucoside),0.6363333333333333,0.3164666666666667,2.0107436275542447,0.00030687320101961983,0.04445825499771742
Tier 1,,N-Acetyl-Homoserine,3.6470000000000002,1.8223333333333336,2.001280409731114,0.003218984400188832,0.08407365364767194
Tier 2,C04272,"(R)-2,3-Dihydroxy-3-methylbutanoic acid",1.7750000000000001,0.895,1.9832402234636872,0.005444125559604198,0.09575752162426232
Tier 1,HMDB0028790,Glutaminyl-Alanine,0.23633333333333337,0.11933333333333333,1.980446927374302,0.027189385021526628,0.14323862381795163
Tier 2,C03340,"L-2,3-Dihydrodipicolinic acid",1.0603333333333333,0.5366666666666667,1.9757763975155278,0.0029187106226264987,0.08328692854281154
Tier 2,,2-(Hydroxymethyl)-3-(acetamidomethylene)succinic acid,1.9063333333333334,0.9650000000000002,1.9754749568221068,0.03284462547799388,0.1596671935602893
Tier 2,C01035,Isomer 1 of 4-Guanidinobutanoic acid,0.6456666666666666,0.3283333333333333,1.966497461928934,0.027796554944475603,0.14465683460467735
Tier 2,C12455,5-Aminopentanal,1.547,0.7919999999999999,1.9532828282828283,0.011134543556556511,0.1227652658398785
Tier 2,C20914,Tabtoxin biosynthesis intermediate 4,1.654,0.8490000000000001,1.9481743227326263,0.008580428576970027,0.11594388160536634
Tier 2,,Prolyl-Asparagine,1.9226666666666665,0.9876666666666667,1.9466756665541678,0.027142936999846476,0.14323862381795163
Tier 1,HMDB0028683,Alanyl-Aspartic acid,0.7006666666666667,0.36066666666666664,1.9426987060998153,0.04002862303220258,0.16809121048667677
Tier 1,C00036,Succinic Acid,1.2126666666666666,0.6299666666666667,1.924969575109794,0.01353018696991158,0.1227652658398785
Tier 1,HMDB0028881,Histidinyl-Aspartic acid,1.75,0.9189999999999999,1.9042437431991297,0.004795203375615201,0.09575752162426232
Tier 1,C02356,2-Aminobutyric acid,2.115666666666667,1.1113333333333333,1.9037192561487704,0.035483808449311156,0.16313844531089
Tier 2,,Canavaninosuccinic acid,16.026666666666667,8.461333333333332,1.8941065237945165,0.021098580225271387,0.13232913110218342
Tier 2,,3-Oxopropanoic acid,0.9550000000000001,0.5063333333333333,1.8861092824226466,0.003957603026762274,0.09173723816034951
Tier 2,,Isomer 4 of Prolyl-Threonine,0.9496666666666668,0.5133333333333333,1.8500000000000003,0.025539333363892684,0.13935644407964015
Tier 2,,Isomer 1 of Hydroxyprolyl-Valine,1.1693333333333333,0.6456666666666667,1.8110480123902941,0.014408370437490261,0.1227652658398785
Tier 1,,Methionine Sulfoxide,0.8953333333333333,0.49800000000000005,1.797858099062918,0.035411319152198,0.16313844531089
Tier 2,,Neohesperidin dihydrochalcone,0.5686666666666667,0.3183333333333333,1.786387434554974,0.037222572468988545,0.1668931056652018
Tier 1,HMDB0000721,Glycyl-Proline,1.9783333333333335,1.1159999999999999,1.7727001194743133,0.013406980278642231,0.1227652658398785
Tier 2,,L-2-Amino-5-hydroxypentanoic acid,1.3436666666666666,0.7626666666666666,1.7618006993006994,0.04730636993844161,0.18035553539030863
Tier 2,,L-2-Amino-3-methylenehexanoic acid,1.7266666666666666,0.9843333333333334,1.7541483237385707,0.03139583866612093,0.15684386643980242
Tier 2,,Isomer 2 of N-Acetyl-DL-serine,0.3376666666666666,0.19933333333333336,1.6939799331103673,0.03795129567168647,0.1668931056652018
Tier 2,C00885,Isochorismic acid,3.247666666666667,1.9273333333333333,1.6850570736769286,0.0022269347787430976,0.08090681545020954
Tier 2,C01042,Isomer 2 of N-Acetyl-Aspartic acid,0.6273333333333334,0.3726666666666667,1.6833631484794276,0.022244405051354468,0.13569087081326225
Tier 2,C05951,Leukotriene D4,1.2723333333333333,0.7658,1.6614433707669538,0.012138023792784869,0.1227652658398785
Tier 2,,Aminoethoxyacetic acid,0.9716666666666667,0.5910000000000001,1.644106034968979,0.03243938180970631,0.1596671935602893
Tier 2,,N-desmethylalmotriptan,1.059,0.6446666666666666,1.6427094105480868,0.014663920996006947,0.1227652658398785
Tier 2,C00134,Isomer 1 of Putrescine,1.059,0.6446666666666666,1.6427094105480868,0.014663920996006947,0.1227652658398785
Tier 2,C21646,8-Amino-8-demethylriboflavin,0.7676666666666666,0.47900000000000004,1.602644398051496,0.0033217095428110326,0.08407365364767194
Tier 1,,N-Acetyl-Glycine,0.26966666666666667,0.16833333333333333,1.601980198019802,0.003389414585739647,0.08407365364767194
Tier 1,C02835,Imidazole-4-acetic acid,0.3046666666666667,0.19400000000000003,1.570446735395189,0.03037300484873507,0.15372188916892554
Tier 2,,Methylene-2-pyrrolidinecarboxylic acid,1.053,0.6806666666666666,1.5470127326150833,0.009180048545086984,0.11637625897206773
Tier 1,C00188,Threonine,0.3363333333333334,0.22066666666666665,1.5241691842900305,0.02448112280236259,0.13899865161505764
Tier 1,C00157,Ethanolamine,1.5006666666666668,0.988,1.5188933873144401,0.0010683021395492486,0.08090681545020954
Tier 1,HMDB0029038,Seryl-Glutamic acid,3.0513333333333335,2.009333333333333,1.5185799601857997,0.016572528062219326,0.12364008533619385
Tier 1,C00049,Aspartic acid,1.2756666666666667,0.8436666666666667,1.5120505728960885,0.008790006903621203,0.11594388160536634
Tier 2,C00438,N-Carbamoyl-L-aspartic acid,0.4130333333333333,0.629,0.6566507684154742,0.04100512930373054,0.16973194593937035
Tier 1,C00249,Decanoic acid,0.854,1.3153333333333335,0.6492650785605676,0.021223437168913912,0.13232913110218342
Tier 2,C11854,Gibberellin A51-catabolite,0.9510000000000001,1.482333333333333,0.6415561052394875,0.049941625812118515,0.18611686275320052
Tier 2,C00263,4-Hydroxybutyric acid,1.0153333333333334,1.5876666666666666,0.6395129120302332,0.03390545878335787,0.1603935784894358
Tier 2,C14096,3-Formylsalicylic acid,0.507,0.8056666666666668,0.6292925113777409,0.02500801780804846,0.13899865161505764
Tier 2,C16344,Heptadecatrienoic acid,0.9636666666666667,1.5413333333333334,0.6252162629757785,0.013949245256872569,0.1227652658398785
Tier 1,C00102,Phenol,0.5626666666666665,0.9113333333333333,0.6174103877103144,0.00011819299922595602,0.03284307817842246
Tier 2,C19631,6-Hydroxy-3-succinoylpyridine,0.6369999999999999,1.0373333333333334,0.6140745501285345,0.014066580798009785,0.1227652658398785
Tier 1,C01771,Crotonic Acid,0.5473333333333333,0.8937666666666667,0.6123895125498825,0.03982876438431167,0.16809121048667677
Tier 1,C00108,Benzoic Acid,0.839,1.3710000000000002,0.6119620714806709,0.016718991798400862,0.12364008533619385
Tier 2,C01226,12-OPDA,0.9623333333333334,1.5796666666666666,0.6092002532179785,0.01987082864106762,0.1308539226988487
Tier 2,C09789,Naringin,0.43566666666666665,0.7156666666666666,0.608756404285049,0.00150227022269627,0.08090681545020954
Tier 2,,"(9Z,15Z)-(13S)-12,13-Epoxyoctadeca-9,11,15-trienoic acid",0.8603333333333333,1.4386666666666665,0.5980074142724745,0.015147051781796915,0.1227652658398785
Tier 2,C05647,Formyl-5-hydroxykynurenamine,1.1306666666666667,1.901,0.5947746799929862,0.008249435181261958,0.11594388160536634
Tier 2,C02700,N-formylkynurenine,1.6636666666666666,2.800333333333333,0.5940959409594097,0.0358694065786791,0.16367181978224044
Tier 2,C04577,5-OxoETE,0.6453333333333333,1.0946,0.589560874596504,0.010667322010809974,0.12121006088753686
Tier 2,,N2-Hydroxy-L-Tryptophan,0.5619999999999999,0.9546666666666667,0.5886871508379887,0.006562532877709096,0.10246243035254433
Tier 2,C20921,N1-Acetyl-tabtoxinine-beta-lactam,1.2506666666666666,2.1453666666666664,0.5829617314833517,0.04589997996884412,0.1761525721320872
Tier 2,C07354,"Isomer 1 of (7S,8S)-DiHODE",1.4723333333333333,2.5273333333333334,0.5825639672909522,0.006630441998654724,0.10246243035254433
Tier 2,,5-Phenylvaleric acid,1.0113333333333332,1.7476666666666667,0.5786763303452221,0.004882512649786523,0.09575752162426232
Tier 1,C00192,Hydroxylamine,0.7898666666666667,1.3693333333333335,0.5768257059396299,0.02633938252899629,0.14133029792179028
Tier 2,,Pentalenic acid,0.6233333333333334,1.0813333333333333,0.5764488286066586,0.0026526824737773624,0.08090681545020954
Tier 1,C06424,Tetradecanoic acid,0.8013333333333333,1.3963333333333334,0.5738839818572451,0.017508772344177113,0.12526337745000787
Tier 1,C00568,4-Aminobenzoic acid,0.8543333333333333,1.4900000000000002,0.5733780760626397,0.00585470508789406,0.09834207531694515
Tier 2,,Vinylacetylglycine,0.5436666666666666,0.951,0.5716789344549597,0.005391717839057861,0.09575752162426232
Tier 2,C05653,Formylanthranilic acid,0.5226666666666667,0.9143333333333333,0.5716368939117755,0.012134667308803622,0.1227652658398785
Tier 1,C02367,Dodecanoic acid,0.7706666666666666,1.3553333333333333,0.5686178061977373,0.02648479470699001,0.14145565467926924
Tier 2,C20310,N-Hydroxy-L-isoleucine,0.6173333333333334,1.089,0.5668809305172943,0.0028507472020389843,0.08328692854281154
Tier 2,C20186,"Isomer 1 of 5S,8R-DiHODE",1.4873333333333332,2.6253333333333333,0.5665312341289994,0.020320425076824033,0.13149723515746897
Tier 2,C16325,10-OPDA,0.941,1.6610000000000003,0.5665261890427452,0.012538138671140264,0.1227652658398785
Tier 2,,1-Deoxy-11beta-hydroxypentalenic acid,0.8899999999999998,1.5726666666666667,0.565917761763459,0.02906676310980817,0.1484069534989765
Tier 1,C00835,Sepiapterin,2.025333333333333,3.643333333333333,0.5559011893870083,0.036358366571237866,0.16460682365650267
Tier 2,,2-Hydroxyethylenedicarboxylic acid,3.4659999999999997,6.239333333333334,0.5555080671011859,0.01694334842008151,0.12364008533619385
Tier 2,C05568,Imidazole lactic acid,0.6057333333333333,1.0983,0.5515190142341194,0.045368507785386696,0.1755544181146263
Tier 1,C01020,6-Hydroxynicotinic Acid,0.2823,0.5140666666666668,0.549150564129166,0.04325021568939102,0.17240894539733298
Tier 2,C18218,16-Hydroxypalmitic acid,0.8786666666666667,1.6286666666666667,0.5395006139991814,0.03706874821689533,0.1668931056652018
Tier 1,,4-Chloroindole-3-acetic acid,0.08126666666666667,0.15133333333333335,0.5370044052863435,0.03311797739011158,0.1599322324797472
Tier 2,,Methylitaconic acid,0.5695,1.0620333333333332,0.5362355230532627,0.030896811961990123,0.1552482811359964
Tier 2,C05832,5-Hydroxyindoleacetylglycine,0.4717,0.8824333333333333,0.5345446303781212,0.029559394853996487,0.15026025717448216
Tier 2,,N-Acetyl-L-Dopachrome,0.5348,1.0012999999999999,0.53410566263857,0.033638101313358974,0.1603935784894358
Tier 2,,3-Hydroxy-2-methylpyridine-5-carboxylic acid,1.005,1.8946666666666665,0.5304363124560169,0.037672551156069,0.1668931056652018
Tier 2,C19616,18-Hydroxyoleic acid,0.7593333333333333,1.4326666666666668,0.5300139599813867,0.04479372554398938,0.17421452317276406
Tier 1,C00078,Tryptophan,0.6176666666666667,1.173,0.5265700483091788,0.004446867844450232,0.09370763330396034
Tier 1,C08317,12-Hydroxydodecanoic Acid,1.3443333333333332,2.561666666666667,0.5247885491216655,0.027833023396758454,0.14465683460467735
Tier 2,,"5-(3'-Carboxy-3'-oxopropenyl)-4,6-dihydroxypicolinic acid",1.0393333333333332,1.9953666666666667,0.5208733566094785,0.015091162700906137,0.1227652658398785
Tier 2,C00643,5-Hydroxy-L-tryptophan,1.040333333333333,1.9986666666666666,0.5205136757838558,0.017656873403947393,0.12554795260843576
Tier 1,C08362,(9Z)-Hexadecenoic Acid,0.7483333333333334,1.4413333333333334,0.519195189639223,0.04394000296972841,0.1726320794641194
Tier 2,,16-Oxopalmitic acid,0.86,1.659,0.5183845690174804,0.020422348859658684,0.13149723515746897
Tier 1,,4-Ethyloctanoic acid,0.7386666666666666,1.4258333333333333,0.5180596142606663,0.03819504460839296,0.16704927057029223
Tier 1,C08278,Suberic acid,0.9963333333333333,1.9433333333333334,0.5126929674099485,0.003205969326772893,0.08407365364767194
Tier 2,C05635,Isomer 2 of 5-Hydroxyindoleacetic acid,0.5843333333333334,1.1403333333333334,0.5124232680502777,0.044679592485301595,0.17421452317276406
Tier 2,,Harderoporphyrinogen,0.4546666666666666,0.8883333333333333,0.5118198874296435,0.0180555999631183,0.1268269112560855
Tier 2,,"2,3-Dihydroxyindole",1.4363333333333335,2.815,0.510242747187685,0.0256833137796057,0.13935644407964015
Tier 2,C05646,5-Hydroxyindolepyruvic acid,2.0543333333333336,4.026666666666666,0.5101821192052981,0.03471815100141814,0.16193965558363319
Tier 2,C14770,"11,12-EET",0.8043333333333335,1.58,0.5090717299578059,0.016242576236443106,0.12364008533619385
