Identification Level,External Identifier,Compound,sFEnD3_mean,sMEnD3_mean,Fold_Change,P_Value,FDR_P_Value
Tier 2,,"9,10-Epoxy-13-hydroxy-11-octadecenoic acid",0.6709999999999999,0.37733333333333335,1.7782685512367489,0.004417796042975527,0.2432743619506671
Tier 2,C00219,Arachidonic acid,1.2220000000000002,0.6896666666666667,1.7718704688255198,0.014635240751328384,0.3246207616174663
Tier 2,,N-Acetyl-N-(L-Arginino)succinic acid,1.2992666666666668,0.7337666666666666,1.7706809612501708,0.01305859022521046,0.314670991039311
Tier 1,HMDB0028796,Glutaminyl-Glutamic acid,1.4196666666666669,0.8026666666666666,1.7686877076411962,0.023276903666569454,0.3246207616174663
Tier 2,C10305,Barbaloin,0.9563333333333333,0.5499999999999999,1.7387878787878788,0.03661480238833836,0.3264350459083397
Tier 2,C09789,Naringin,0.7819999999999999,0.4543333333333333,1.7212032281731473,0.04978953066054138,0.3423735229354279
Tier 2,,"(9Z,15Z)-(13S)-12,13-Epoxyoctadeca-9,11,15-trienoic acid",1.6376666666666668,0.9516666666666667,1.7208406304728547,0.0107013017759391,0.314670991039311
Tier 1,C08362,(9Z)-Hexadecenoic Acid,1.0156666666666665,0.6036666666666667,1.682495858641634,0.02771391752549505,0.3247747710940312
Tier 2,,N-Acetyl-Dopamine,0.8428333333333334,0.5011333333333333,1.681854463216709,0.005207482053038919,0.2432743619506671
Tier 2,,cis-Caffeic acid,0.6384666666666666,0.38070000000000004,1.6770860695210574,0.041676265159755414,0.3423735229354279
Tier 2,C14770,"11,12-EET",1.3786666666666667,0.828,1.6650563607085347,0.026171154829580105,0.3246207616174663
Tier 2,,16-Oxopalmitic acid,1.4776666666666667,0.8913333333333334,1.6578160059835452,0.03334615855063823,0.3247747710940312
Tier 2,,Aminoethoxyacetic acid,1.7676666666666667,1.0713333333333332,1.6499688861232111,0.048446100446141324,0.3423735229354279
Tier 2,C04742,5(S)-HETE,1.359,0.834,1.629496402877698,0.02402158921139571,0.3246207616174663
Tier 1,C01197,Caffeic Acid,0.9746666666666667,0.6023333333333333,1.618151632540122,0.0387472287544046,0.33513461288324575
Tier 1,C00755,Vanillin,2.130333333333333,1.3166666666666667,1.6179746835443036,0.040811645017384456,0.34069831396603933
Tier 2,C18218,16-Hydroxypalmitic acid,1.4176666666666666,0.8813333333333334,1.6085476550680784,0.032101263439249364,0.3247747710940312
Tier 1,C16300,Stearidonic Acid,1.278,0.7959999999999999,1.605527638190955,0.03761113518001194,0.32890439036563746
Tier 2,C16344,Heptadecatrienoic acid,1.2806666666666668,0.8013333333333333,1.5981697171381033,0.032129795676505826,0.3247747710940312
Tier 2,,Isomer 1 of N-Acetyl-DL-serine,1.8393333333333333,1.1556666666666666,1.5915777329102971,0.04650681295079768,0.3423735229354279
Tier 2,C19616,18-Hydroxyoleic acid,1.1473333333333333,0.7396666666666666,1.5511491662911223,0.029775269617188502,0.3247747710940312
Tier 2,,1-Deoxy-11beta-hydroxypentalenic acid,1.2616666666666667,0.816,1.5461601307189543,0.011653562415699216,0.314670991039311
Tier 1,C11863,Gibberellin A9,1.343,0.8693333333333334,1.5448619631901839,0.02540001518280207,0.3246207616174663
Tier 2,,N-Acetyl-L-Asparagine,0.8773333333333334,0.5710000000000001,1.5364856976065382,0.005998751211655345,0.2575019501595757
Tier 1,C06424,Tetradecanoic acid,1.119,0.7403333333333334,1.5114813147230977,0.011365926283714493,0.314670991039311
Tier 2,,10-Formyltetrahydrofolic acid,1.54,1.0246666666666668,1.5029277813923225,0.04626902369936635,0.3423735229354279
Tier 2,C03479,Folinic acid,1.54,1.0246666666666668,1.5029277813923225,0.04626902369936635,0.3423735229354279
Tier 2,,Isoleucyl-Hydroxyproline,1.1173333333333335,1.7236666666666667,0.6482305163411334,0.035519578724848455,0.32567168502332366
Tier 2,,cis-4-Octenedioic acid,0.09899999999999999,0.154,0.6428571428571428,0.010183293720459135,0.314670991039311
Tier 2,C15767,4-(L-gamma-Glutamylamino)butanoic acid,0.9546666666666667,1.5253333333333334,0.6258741258741258,0.04876269617455072,0.3423735229354279
Tier 2,C10945,Caffeic aldehyde,1.029,1.6516666666666666,0.6230070635721493,0.016242281647817703,0.3246207616174663
Tier 1,HMDB0029026,Prolyl-Serine,1.3806666666666667,2.22,0.6219219219219219,0.013645586480240826,0.3163046946119823
Tier 2,,3-Dehydro-L-threonic acid,0.8743333333333333,1.4086666666666667,0.6206814955040226,0.024907043574316716,0.3246207616174663
Tier 1,C00147,Adenine,0.44533333333333336,0.7246666666666667,0.6145354185832567,0.03512392736681956,0.32567168502332366
Tier 2,C00624,N-Acetyl-L-glutamic acid,0.706,1.1626666666666667,0.6072247706422018,0.037205526018591645,0.32890439036563746
Tier 1,C00036,Succinic Acid,0.9753333333333334,1.6353333333333333,0.5964125560538117,0.035942892833428615,0.32567168502332366
Tier 2,,Hydroxyprolyl-Valine,0.6633333333333332,1.151,0.5763104546770923,0.018932097114145018,0.3246207616174663
Tier 2,C16346,17-Hydroxylinolenic acid,0.7933333333333333,1.3853333333333335,0.5726660250240615,0.025841160093994724,0.3246207616174663
Tier 2,,"6-(Hydroxymethyl)-7,8-dihydropterin",0.7235666666666667,1.3549999999999998,0.5339975399753999,0.012263316177566314,0.314670991039311
Tier 2,C20914,Tabtoxin biosynthesis intermediate 4,0.8233333333333334,1.548,0.5318690783807063,0.0016779086290701019,0.21154203243831948
Tier 2,C00493,Shikimic acid,0.39599999999999996,0.75,0.5279999999999999,0.021115064233843253,0.3246207616174663
Tier 2,C00647,Pyridoxamine phosphate,0.8653333333333334,1.6423333333333334,0.5268926324335296,0.008005462902148075,0.28116156071483694
Tier 2,C04092,Delta1-Piperideine-2-carboxylic acid,0.41733333333333333,0.7926666666666667,0.5264928511354079,0.0045305524905487485,0.2432743619506671
Tier 2,,Homoagmatine,0.43733333333333335,0.8423333333333334,0.519192718638702,0.013227617596821308,0.314670991039311
Tier 2,,Isomer 1 of Hydroxyprolyl-Valine,0.7456666666666667,1.441,0.5174647235715938,0.047778478473569704,0.3423735229354279
Tier 1,,D-Glyceric acid,0.3033333333333333,0.5906666666666668,0.5135440180586905,0.04236125470682055,0.3423735229354279
Tier 1,C00232,Succinic Semialdehyde,0.6893333333333334,1.4033333333333333,0.49121140142517816,0.007718360317991782,0.28116156071483694
Tier 2,C15700,gamma-Glutamyl-gamma-aminobutyraldehyde,1.4923333333333335,3.0850000000000004,0.4837385197190708,0.031760162264962095,0.3247747710940312
Tier 1,,N-Acetyl-Homoserine,0.457,0.9576666666666668,0.47720153150017397,0.013303605315725834,0.314670991039311
Tier 2,,(-)-Epicatechin sulfate,0.6743333333333333,1.4189999999999998,0.4752172891707776,0.029606996675424976,0.3247747710940312
Tier 2,,Isomer 1 of Norfuraneol,0.21,0.444,0.47297297297297297,0.00939464957052158,0.31109711006384316
Tier 2,C12125,Isoformononetin,0.5460666666666666,1.1613333333333333,0.4702066590126291,0.02128008183804684,0.3246207616174663
Tier 2,C05730,Glutathionylspermidine,1.8549999999999998,3.9760000000000004,0.46654929577464777,0.029113502074137435,0.3247747710940312
Tier 2,,N-Formyl-L-aspartic acid,0.6185666666666666,1.3286666666666667,0.4655544405418966,0.011922711251271608,0.314670991039311
Tier 1,HMDB0028881,Histidinyl-Aspartic acid,0.8613333333333332,1.89,0.455731922398589,0.0005915791248684265,0.1785182448060414
Tier 2,,Furaneol (Enol Form),0.5086666666666667,1.1239999999999999,0.45255041518386724,0.004992575339826218,0.2432743619506671
Tier 2,C00506,L-Cysteic acid,1.0333333333333334,2.4819999999999998,0.41633091592801513,0.005203547214401083,0.2432743619506671
Tier 2,,"(2R,3R,4R)-2-Amino-4-hydroxy-3-methylpentanoic acid",0.4673333333333334,1.123,0.41614722469575544,0.025911443300825576,0.3246207616174663
Tier 1,C02504,2-Isopropylmalic acid,1.1513333333333333,2.863,0.4021422750029107,0.02062651925993857,0.3246207616174663
Tier 2,C01127,4-Hydroxy-2-oxoglutaric acid,0.22966666666666666,0.5773333333333334,0.3978060046189376,0.02371750718440686,0.3246207616174663
Tier 2,,Isomer 2 of Hydroxyprolyl-Valine,0.6829999999999999,1.7746666666666666,0.3848610067618332,0.02761575759322681,0.3247747710940312
Tier 1,C00346,Ethanolamine phosphate,0.36433333333333334,0.9486666666666667,0.3840477863668307,0.03226912642509076,0.3247747710940312
Tier 2,C01877,4-Oxoproline,0.6669999999999999,1.7993333333333332,0.37069284920340867,0.01765897994845611,0.3246207616174663
Tier 2,C08472,Avenanthramide L,0.5596666666666666,1.5283333333333333,0.3661941112322792,0.020320557176321176,0.3246207616174663
Tier 2,,Hydroxyprolyl-Hydroxyproline,0.47100000000000003,1.3463333333333336,0.34983906907650403,0.01268840621640979,0.314670991039311
Tier 2,C03618,Isomer 1 of L-threo-3-Methylaspartic acid,0.4166,1.2386666666666668,0.33632938643702903,0.03206537028869709,0.3247747710940312
Tier 2,,N-Acetyl-5-Amino-2-oxopentanoic acid,0.602,1.7923333333333336,0.3358750232471638,0.0018772378525662827,0.21154203243831948
Tier 2,,N-Jasmonoylisoleucine,0.8383333333333333,2.5046666666666666,0.33470854405110456,0.0023727751697136786,0.21154203243831948
Tier 2,C03557,2-Aminoethylphosphonate,0.8300666666666666,2.5173333333333336,0.32974046610169483,0.016822352494367827,0.3246207616174663
Tier 2,,20-COOH-leukotriene E4,0.278,0.874,0.31807780320366136,0.005247505650359515,0.2432743619506671
Tier 2,,Alanyl-Glutamic acid,0.34800000000000003,1.104,0.31521739130434784,0.008795189738721877,0.29981249726996045
Tier 2,C01268,5-Amino-6-(5'-phosphoribosylamino)uracil,0.7158666666666665,2.33,0.3072389127324749,0.047990063979344015,0.3423735229354279
Tier 2,,2-Pyrrolidineacetic acid,0.527,1.72,0.3063953488372093,0.044378127648293325,0.3423735229354279
Tier 2,,L-trans-4-Methyl-2-pyrrolidinecarboxylic acid,0.48133333333333334,1.7173333333333332,0.2802795031055901,0.00228867034752275,0.21154203243831948
Tier 1,,N-Acetyl-DL-serine,0.3216666666666666,1.2163333333333333,0.2644560153466703,0.018851716811116904,0.3246207616174663
Tier 2,C17228,2-Oxo-9-methylthiononanoic acid,0.8216666666666667,3.36,0.2445436507936508,0.029318511368356497,0.3247747710940312
Tier 2,C15996,7-Cyano-7-carbaguanine,0.291,1.2203333333333335,0.23845943731220973,0.001750873539388272,0.21154203243831948
Tier 2,,2-Methyl-3-hydroxy-5-formylpyridine-4-carboxylic acid,0.676,3.0420000000000003,0.2222222222222222,0.03622226791544084,0.32567168502332366
Tier 1,,4-(4-Hydroxyphenyl)-2-butanone,0.9426666666666668,4.328666666666667,0.21777298629293085,0.0027941690361560634,0.21513511736819113
Tier 2,,Dhelwangin,0.8316666666666667,3.9296666666666673,0.21163796759691234,0.0005759704410634893,0.1785182448060414
Tier 1,C00954,Indole-3-acetic acid,0.6846666666666666,3.346,0.20462243474795774,0.00020784850845329073,0.1785182448060414
Tier 2,,Isomer 1 of N-Carboxyethyl-g-aminobutyric acid,0.26233333333333336,1.3123333333333334,0.1998983997967996,0.043046509775164325,0.3423735229354279
Tier 2,,7-Hydroxy-2-Oxindole-3-Acetate,0.4896666666666667,2.627333333333333,0.18637401674701856,0.01494503948188387,0.3246207616174663
Tier 2,C06234,Isomer 1 of 4-Methyl-L-glutamic acid,0.04866666666666667,0.2723333333333333,0.178702570379437,0.01184285531952754,0.314670991039311
Tier 2,C20920,Tabtoxinine-delta-lactam,0.12379999999999998,0.7396666666666666,0.16737269040108155,0.025148786315130154,0.3246207616174663
Tier 2,C09025,Akuammicine,0.5501666666666667,3.736333333333333,0.14724774734588278,0.01598896126684408,0.3246207616174663
Tier 2,C02587,Pyrimidodiazepine,0.5447666666666667,3.845333333333334,0.14166955617198335,0.02653818677446403,0.3246207616174663
Tier 2,,Methionyl-gamma-Glutamic acid,0.4496666666666667,3.418333333333333,0.1315455875182838,0.022827187729454024,0.3246207616174663
Tier 2,,N-[4'-hydroxy-(E)-cinnamoyl]-L-aspartic acid,0.166,1.3659999999999999,0.12152269399707176,0.0006161112849216269,0.1785182448060414
Tier 2,,o-Hydroxylaminobenzoic acid,0.2188,1.9306666666666665,0.11332872928176796,0.04086028096745424,0.34069831396603933
Tier 2,,N-Formyl-L-glutamic acid,0.0921,0.8646666666666666,0.10651503469545105,0.029824682064327,0.3247747710940312
Tier 2,,4-Hydroxy-4-methylglutamic acid,0.0665,0.762,0.08727034120734908,0.021526876614502848,0.3246207616174663
Tier 2,C06234,4-Methyl-L-glutamic acid,0.05333333333333334,0.8436666666666666,0.06321612011062822,0.0032700655223943426,0.21513511736819113
